,word,image_api,image,audio_api,audio,spelling,translation1,translation2,translation3,translation4,translation5,translation6
2314,see,http://5.vndic.net/images/dict/s/see.gif,./Image/see.png,http://5.vndic.net/mp3.php?id=see&dir=214&lang=en&,./MP3/see.mp3,[si:],"{'type': 'ngoại động từ saw, seen', 'meanings': [{'meaning': 'thấy, trông thấy, nhìn thấy; xem, quan sát, xem xét', 'examples': [{'origin': 'seeing is believing', 'meaning': 'trông thấy thì mới tin'}, {'origin': 'I saw him in the distance', 'meaning': 'tôi trông thấy nó từ xa'}, {'origin': 'things seen', 'meaning': 'những vật ta có thể nhìn thấy, những vật cụ thể, những vật có thật'}, {'origin': 'to see things', 'meaning': 'có ảo giác'}, {'origin': 'worth seeing', 'meaning': 'đáng chú ý'}]}, {'meaning': 'xem, đọc (trang báo chí)', 'examples': [{'origin': 'I see that another Soviet satellite was orbitted yesterday', 'meaning': 'tôi xem báo thấy nói một vệ tinh Liên-xô lại được phóng vào quỹ đạo hôm qua'}]}, {'meaning': 'hiểu rõ, nhận ra', 'examples': [{'origin': 'I cannot see the point', 'meaning': 'tôi không thể hiểu được điểm đó'}, {'origin': 'I do not see the advantage of doing it', 'meaning': 'tôi không hiểu làm như vậy thì lợi thế nào'}, {'origin': 'you see', 'meaning': 'như anh chắc cũng hiểu rõ'}, {'origin': 'I see', 'meaning': 'tôi hiểu rồi'}, {'origin': 'as far I can see', 'meaning': 'như tôi cố gắng hết sức để hiểu'}]}, {'meaning': 'trải qua, từng trải, đã qua', 'examples': [{'origin': 'he has seen two regimes', 'meaning': 'anh ấy đã sống qua hai chế độ'}, {'origin': 'he will never see 50 again', 'meaning': 'anh ta đã quá 50'}, {'origin': 'to see life', 'meaning': 'từng trải cuộc sống, lão đời'}, {'origin': 'to have seen service', 'meaning': 'có kinh nghiệm, từng trải (người); đã mòn, đã dùng nhiều (vật)'}]}, {'meaning': 'gặp, thăm; đến hỏi ý kiến (bác sĩ, luật sư...); tiếp', 'examples': [{'origin': 'he refused to see me', 'meaning': 'anh ấy từ chối không tiếp tôi'}, {'origin': 'can I see you on business?', 'meaning': 'tôi có thể gặp anh để bàn chuyện làm ăn không?'}, {'origin': 'you had better see a lawyer', 'meaning': 'anh nên đến gặp luật sư, anh nên đến hỏi ý kiến luật sư'}]}, {'meaning': 'tưởng tượng, mường tượng', 'examples': [{'origin': 'I cannot see myself submitting such an injustice', 'meaning': 'tôi không thể tưởng tượng rằng mình lại chịu một sự bất công như thế'}]}, {'meaning': 'chịu, thừa nhận, bằng lòng', 'examples': [{'origin': 'we do not see being made use of', 'meaning': 'chúng tôi không chịu để người ta lợi dụng chúng tôi'}]}, {'meaning': 'tiễn, đưa', 'examples': [{'origin': 'to see somebody home', 'meaning': 'đưa ai về nhà'}]}, {'meaning': 'giúp đỡ', 'examples': [{'origin': 'to see someone through difficulty', 'meaning': 'giúp ai vượt khó khăn'}]}, {'meaning': 'quan niệm, cho là', 'examples': [{'origin': 'I see life differntly now', 'meaning': 'bây giờ tôi quan niệm cuộc đời là khác rồi'}, {'origin': 'to see good to do something', 'meaning': 'cho là cần (nên) làm một việc gì'}]}, {'meaning': 'chăm lo, lo liệu, đảm đương, phụ trách, bảo đảm', 'examples': [{'origin': ""to see to one's business"", 'meaning': 'chăm lo đến công việc của mình'}, {'origin': 'to see to it that...', 'meaning': 'lo liệu để cho...'}]}, {'meaning': 'điều tra, nghiên cứu, xem xét, kỹ lưỡng', 'examples': [{'origin': 'we must see into it', 'meaning': 'chúng ta phải đi sâu vào vấn đề ấy'}]}, {'meaning': 'suy nghĩ, xem lại', 'examples': [{'origin': 'let me see', 'meaning': 'để tôi suy nghĩ xem đã, để tôi xem đã'}]}, {'meaning': '(đánh bài) đắt, cân', 'examples': []}, {'meaning': 'cứ đứng nhìn, trông thấy mà để mặc', 'examples': [{'origin': 'to see somebody struggle with difficulties', 'meaning': 'thấy ai vật lộn với khó khăn mà cứ đứng nhìn'}]}]}",,,,,
2315,seed,http://5.vndic.net/images/dict/s/seed.gif,./Image/seed.png,http://5.vndic.net/mp3.php?id=seed&dir=61&lang=en&,./MP3/seed.mp3,[si:d],"{'type': 'danh từ', 'meanings': [{'meaning': 'hạt, hạt giống', 'examples': [{'origin': 'to be kept for seed', 'meaning': 'giữ làm hạt giống'}, {'origin': 'a tiny poppy seed', 'meaning': 'hạt giống li ti của cây thuốc phiện'}]}, {'meaning': 'tinh dịch', 'examples': []}, {'meaning': '(kinh thánh) con cháu, hậu thế', 'examples': [{'origin': 'to raise up seed', 'meaning': 'sinh con đẻ cái'}, {'origin': 'the seed of Abraham', 'meaning': 'người Do thái'}]}, {'meaning': '(thể dục,thể thao) (thông tục) đấu thủ hạt giống (nhất là trông môn quần vợt)', 'examples': []}]}",,,,,
2316,seek,http://5.vndic.net/images/dict/s/seek.gif,./Image/seek.png,http://5.vndic.net/mp3.php?id=seek&dir=303&lang=en&,./MP3/seek.mp3,[si:k],"{'type': 'ngoại động từ sought', 'meanings': [{'meaning': 'tìm, tìm kiếm; cố tìm cho được, cố kiếm cho được', 'examples': [{'origin': 'to seek employment', 'meaning': 'tìm việc làm'}, {'origin': 'to go seeking advice', 'meaning': 'đi tìm sự giúp đỡ ý kiến'}]}, {'meaning': 'mưu cầu, theo đuổi, nhằm vào, cố gắng đạt tới (một nơi, điểm); chuyển động hướng về (cái gì)', 'examples': [{'origin': 'water seeks its own level', 'meaning': 'nước dâng lên đến mức của nó'}, {'origin': 'to seek to make peace', 'meaning': 'cố gắng dàn hoà'}, {'origin': ""to seek someone's life' to seek to kill someone"", 'meaning': 'nhằm hại tính mệnh ai, nhằm giết ai'}]}, {'meaning': 'đòi hỏi, xin, yêu cầu ai cái gì', 'examples': [{'origin': ""to seek someone's aid"", 'meaning': 'yêu cầu sự giúp đỡ của ai'}]}, {'meaning': 'mưu toan (làm cái gì);', 'examples': []}, {'meaning': 'theo đuổi (danh vọng); săn đón, thăm hỏi', 'examples': []}]}",,,,,
2317,seem,http://5.vndic.net/images/dict/s/seem.gif,./Image/seem.png,http://5.vndic.net/mp3.php?id=seem&dir=850&lang=en&,./MP3/seem.mp3,[si:m],"{'type': 'nội động từ', 'meanings': [{'meaning': '(to seem to somebody) (to seem to be something) (to seem like something) có vẻ như, dường như, coi bộ', 'examples': [{'origin': 'he seems to be a good fellow', 'meaning': 'anh ta có vẻ là người tốt'}, {'origin': 'he seems disappointed to me', 'meaning': '(tôi thấy) anh ta có vẻ thất vọng'}, {'origin': 'do whatever seems reasonable', 'meaning': 'hãy làm bất cứ điều gì xem ra là có lý'}, {'origin': 'it seems that he does not understand', 'meaning': 'coi bộ nó không hiểu'}, {'origin': ""I can't seem to bear his insolence"", 'meaning': 'Coi bộ tôi không chịu nổi cái thói láo xược của nó'}, {'origin': 'there seems to be some misunderstanding', 'meaning': 'hình như có sự hiểu lầm'}, {'origin': 'she seems to sympathize with my friend', 'meaning': 'dường như cô ta có cảm tình với bạn tôi'}, {'origin': 'Their father is now seventy years old - So it seems', 'meaning': 'Bố họ năm nay 70 tuổi - Hình như vậy'}]}]}",,,,,
2318,segment,http://5.vndic.net/images/dict/s/segment.gif,./Image/segment.png,http://5.vndic.net/mp3.php?id=segment&dir=746&lang=en&,./MP3/segment.mp3,['segmənt],"{'type': 'danh từ', 'meanings': [{'meaning': 'đoạn, khúc, đốt, miếng, múi', 'examples': [{'origin': 'a segment of an orange', 'meaning': 'một múi cam'}]}, {'meaning': '(toán học) hình viên phân, hình cầu phân; phần, mảng', 'examples': [{'origin': 'a segment of a straight line', 'meaning': 'đoạn đường thẳng (giữa hai điểm)'}, {'origin': 'a segment of a circle', 'meaning': 'hình viên phân'}, {'origin': 'a segment of a sphere', 'meaning': 'hình cầu phân'}]}]}","{'type': 'ngoại động từ', 'meanings': [{'meaning': 'cắt từng đoạn, cắt ra từng khúc, cắt ra từng miếng', 'examples': []}, {'meaning': 'phân đoạn, phân đốt', 'examples': []}]}",,,,
2319,seize,http://5.vndic.net/images/dict/s/seize.gif,./Image/seize.png,http://5.vndic.net/mp3.php?id=seize&dir=75&lang=en&,./MP3/seize.mp3,[si:z],"{'type': 'ngoại động từ', 'meanings': [{'meaning': 'nắm; bắt; chộp (một cơ hội..)', 'examples': [{'origin': 'to seize an opportunity', 'meaning': 'nắm lấy cơ hội'}, {'origin': 'to seize power', 'meaning': 'cướp chính quyền, nắm chính quyền'}]}, {'meaning': 'chộp, tóm, túm bắt (ai, cái gì)', 'examples': [{'origin': 'an eagle seizing its prey', 'meaning': 'con đại bàng chộp lấy mồi của nó'}]}, {'meaning': 'nắm vững, hiểu thấu, hiểu được', 'examples': [{'origin': 'to seize the essence of the matter', 'meaning': 'nắm vững được thực chất của vấn đề'}]}, {'meaning': 'cho chiếm hữu (như) seise', 'examples': []}, {'meaning': '(pháp lý) bắt giữ; tịch thu, tịch biên', 'examples': []}, {'meaning': '(hàng hải) buộc dây', 'examples': [{'origin': 'to seize ropes together', 'meaning': 'buộc dây buồm lại với nhau'}, {'origin': 'to seize somebody up', 'meaning': 'buộc ai (vào cột buồm...) để đánh'}]}, {'meaning': '(+ up) trở nên kẹt, bị tắt (do nhiệt, do ma sát; về máy móc động cơ)', 'examples': [{'origin': 'my joints seize up in the cold weather', 'meaning': 'khớp của tôi bị cứng khi thời tiết lạnh'}]}, {'meaning': 'tác động đột ngột và tràn ngập (đến ai về cảm xúc, ham muốn..)', 'examples': [{'origin': 'we were seized by a sudden impulse to run', 'meaning': 'chúng tôi đột nhiên thấy cần phải chạy'}, {'origin': 'panic seized us', 'meaning': 'chúng tôi bỗng kinh hải'}]}, {'meaning': '(+ on/upon) chộp lấy', 'examples': [{'origin': ""to seized on one's mistake"", 'meaning': 'chộp lấy sai sót của ai'}]}]}","{'type': 'danh từ', 'meanings': [{'meaning': '(kỹ thuật) sự kẹt máy', 'examples': []}]}",,,,
2320,select,http://5.vndic.net/images/dict/s/select.gif,./Image/select.png,http://5.vndic.net/mp3.php?id=select&dir=964&lang=en&,./MP3/select.mp3,[si'lekt],"{'type': 'tính từ', 'meanings': [{'meaning': 'tuyển, được lựa chọn', 'examples': []}, {'meaning': 'kén chọn; dành riêng, chỉ nhận một số người nào đó (về một hội, tổ chức...)', 'examples': [{'origin': 'a select group of top scientists', 'meaning': 'một nhóm chọn lọc những nhà khoa học hàng đầu'}]}, {'meaning': '(từ Mỹ,nghĩa Mỹ) hay kén chọn, khó tính', 'examples': []}]}","{'type': 'ngoại động từ', 'meanings': [{'meaning': 'lựa chọn, chọn lọc, tuyển chọn (cái tốt nhất, cái phù hợp nhất)', 'examples': [{'origin': 'to select a gift', 'meaning': 'chọn một tặng phẩm'}, {'origin': 'to select a candidate', 'meaning': 'tuyển chọn một thí sinh'}]}]}",,,,
2321,selection,http://5.vndic.net/images/dict/s/selection.gif,./Image/selection.png,http://5.vndic.net/mp3.php?id=selection&dir=574&lang=en&,./MP3/selection.mp3,[si'lek∫n],"{'type': 'danh từ', 'meanings': [{'meaning': 'sự lựa chọn, sự chọn lọc, sự tuyển lựa; sự được lựa chọn, sự được chọn lọc, sự được tuyển lựa', 'examples': [{'origin': 'the selection of the football team', 'meaning': 'sự tuyển chọn một đội bóng đá'}]}, {'meaning': 'người (vật) được chọn lựa; số lượng các khoản được chọn lựa', 'examples': [{'origin': 'the new headmaster is a good selection', 'meaning': 'ông hiệu trưởng mới là người đã được tuyển lựa cẩn thận'}]}, {'meaning': '(sinh vật học) sự chọn lọc', 'examples': [{'origin': 'natural selection', 'meaning': 'sự chọn lọc tự nhiên'}, {'origin': 'artificial selection', 'meaning': 'sự chọn lọc nhân tạo'}]}]}",,,,,
2322,self,http://5.vndic.net/images/dict/s/self.gif,./Image/self.png,http://5.vndic.net/mp3.php?id=self&dir=841&lang=en&,./MP3/self.mp3,[self],"{'type': 'tính từ', 'meanings': [{'meaning': 'cùng một màu; đồng màu', 'examples': []}, {'meaning': 'cùng một loại', 'examples': [{'origin': 'wooden tool with self handle', 'meaning': 'dụng cụ bằng gỗ với cán cũng làm bằng gỗ'}]}]}","{'type': 'danh từ, số nhiều selves', 'meanings': [{'meaning': 'bản chất, những tính chất đặc biệt của ta; cá tính của ta; bản thân; cái tôi; phần đặc biệt trong bản chất ta', 'examples': [{'origin': 'the consciousness of self', 'meaning': 'sự nhận thức được về bản thân mình'}, {'origin': 'the conscious self', 'meaning': 'cái bản thân có ý thức'}, {'origin': 'the commitment of the whole self to a relationship', 'meaning': 'sự ràng buộc toàn bộ bản thân ta vào một mối quan hệ'}, {'origin': 'analysis of the self', 'meaning': 'sự phân tích bản thân'}, {'origin': 'by doing that, he showed his true self', 'meaning': 'hành động như vậy, anh ta đã biểu lộ con người thực của mình'}, {'origin': ""one's better self"", 'meaning': 'bản thân mình với những ý nghĩ, động cơ cao thượng hơn; bản chất cao thượng của ta'}, {'origin': ""she's her old self again"", 'meaning': 'cô ta đã trở lại bản thân cô ta trước đây (đã phục hồi sức khoẻ, cung cách thông (thường)...)'}, {'origin': ""one's second self"", 'meaning': 'người bạn chí thân của mình, người bạn nối khố của mình; cánh tay phải của mình'}]}, {'meaning': 'lợi thế hoặc thú vui của bản thân; sự chăm chú vào lợi ích bản thân, sự chăm chú vào thú vui bản thân', 'examples': [{'origin': 'self is a bad guide to happiness', 'meaning': 'chỉ chăm chú vào mình thì khó đạt được hạnh phúc'}, {'origin': 'you always put self first', 'meaning': 'lúc nào anh cũng đặt mình lên trên hết'}, {'origin': 'she has no thought of self', 'meaning': 'cô ta không nghĩ về mình (quan tâm đến người khác nhiều hơn)'}]}, {'meaning': '(kinh doanh) (đùa cợt) bản thân anh, bản thân tôi, bản thân nó..', 'examples': [{'origin': 'a cheque payable to self', 'meaning': 'một tấm séc có thể trả tiền cho bản thân (cho người có chữ ký ở trên sec)'}, {'origin': 'our noble selves', 'meaning': 'bọn quý tộc chúng tao'}, {'origin': 'Mr Jones, your good self and I', 'meaning': 'Ông Jones, bản thân ông và tôi'}]}]}",,,,
2323,sell,http://5.vndic.net/images/dict/s/sell.gif,./Image/sell.png,http://5.vndic.net/mp3.php?id=sell&dir=319&lang=en&,./MP3/sell.mp3,[sel],"{'type': 'danh từ', 'meanings': [{'meaning': '(thông tục) sự thất vọng', 'examples': [{'origin': 'what a sell!', 'meaning': 'thật là thất vọng!, thật là chán quá!'}]}, {'meaning': '(từ Mỹ,nghĩa Mỹ) vố chơi khăm; sự đánh lừa, sự lường gạt', 'examples': []}]}",,,,,
2324,senate,http://5.vndic.net/images/dict/s/senate.gif,./Image/senate.png,http://5.vndic.net/mp3.php?id=senate&dir=558&lang=en&,./MP3/senate.mp3,['senit],"{'type': 'danh từ', 'meanings': [{'meaning': '(Senate) (viết tắt) Sen thượng nghị viện (của quốc hội lập pháp ở Pháp, Mỹ..)', 'examples': [{'origin': 'a Senate committee', 'meaning': 'ủy ban của Thượng viện'}]}, {'meaning': 'ban giám hiệu (ở trường đại học)', 'examples': []}, {'meaning': 'viện nguyên lão; hội đồng nhà nước cao nhất (ở thời cổ La Mã)', 'examples': []}]}",,,,,
2325,senator,,,http://5.vndic.net/mp3.php?id=senator&dir=157&lang=en&,./MP3/senator.mp3,['senətə],"{'type': 'danh từ', 'meanings': [{'meaning': '(viết tắt) Sen thượng nghị sĩ', 'examples': []}]}",,,,,
2326,send,http://5.vndic.net/images/dict/s/send.gif,./Image/send.png,http://5.vndic.net/mp3.php?id=send&dir=501&lang=en&,./MP3/send.mp3,[send],"{'type': 'ngoại động từ sent', 'meanings': [{'meaning': 'gửi, đưa, cử, phái (như) scend', 'examples': [{'origin': 'to send word to somebody', 'meaning': 'gửi vài chữ cho ai'}, {'origin': 'to send a boy a school', 'meaning': 'cho một em nhỏ đi học'}]}, {'meaning': 'cho, ban cho, phù hộ cho, giáng (trời, Thượng đế...)', 'examples': [{'origin': 'send him victorioussend', 'meaning': 'trời phụ hộ cho nó thắng trận!'}, {'origin': 'to send a drought', 'meaning': 'giáng xuống nạn hạn hán'}]}, {'meaning': 'bắn ra, làm bốc lên, làm nẩy ra, toả ra', 'examples': [{'origin': 'to send a ball over the trees', 'meaning': 'đá tung quả bóng qua rặng cây'}, {'origin': 'to send smoke high in the air', 'meaning': 'làm bốc khói lên cao trong không trung'}]}, {'meaning': 'đuổi đi, tống đi', 'examples': [{'origin': 'to send somebody about his business', 'meaning': 'tống cổ ai đi'}]}, {'meaning': 'làm cho (mê mẩn)', 'examples': [{'origin': 'to send somebody crazy', 'meaning': 'làm ai say mê; (nhạc ja, lóng) làm cho mê li'}]}, {'meaning': '(từ Mỹ,nghĩa Mỹ) hướng tới, đẩy tới', 'examples': [{'origin': 'your question has sent me to the dictionary', 'meaning': 'câu hỏi của anh đã khiến tôi đi tìm từ điển'}]}]}","{'type': 'nội động từ', 'meanings': [{'meaning': 'gửi thư, nhắn', 'examples': [{'origin': 'to send to worn somebody', 'meaning': 'gửi thư báo cho ai; gửi thư cảnh cáo ai'}, {'origin': 'to send to somebody to take care', 'meaning': 'nhắn ai phải cẩn thận'}]}]}",,,,
